,full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated,name,congressional
2438,Jacky Rosen,R000608,412715,44.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-03-15,2018-03-17,False,jackyrosen,115
2437,Jacky Rosen,R000608,412715,39.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-04-12,2018-04-19,False,jackyrosen,115
2436,Jacky Rosen,R000608,412715,50.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-04-02,2018-04-23,False,jackyrosen,115
2435,Jacky Rosen,R000608,412715,44.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-04-30,2018-05-01,False,jackyrosen,115
2434,Jacky Rosen,R000608,412715,45.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-23,2018-06-26,False,jackyrosen,115
2433,Jacky Rosen,R000608,412715,48.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,jackyrosen,115
2432,Jacky Rosen,R000608,412715,48.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,jackyrosen,115
2431,Jacky Rosen,R000608,412715,48.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,jackyrosen,115
2430,Jacky Rosen,R000608,412715,51.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,jackyrosen,115
2429,Jacky Rosen,R000608,412715,49.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,jackyrosen,115
2428,Jacky Rosen,R000608,412715,48.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,jackyrosen,115
2414,Jacky Rosen,R000608,412715,45.15,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-10-08,2018-10-10,False,jackyrosen,115
2415,Jacky Rosen,R000608,412715,43.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False,jackyrosen,115
2416,Jacky Rosen,R000608,412715,44.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False,jackyrosen,115
2417,Jacky Rosen,R000608,412715,41.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False,jackyrosen,115
2418,Jacky Rosen,R000608,412715,42.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-03,False,jackyrosen,115
2419,Jacky Rosen,R000608,412715,44.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-19,2018-10-02,False,jackyrosen,115
2366,Ted Cruz,C001098,412573,36.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-07-09,2018-07-25,False,tedcruz,115
2420,Jacky Rosen,R000608,412715,47.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-25,2018-09-29,False,jackyrosen,115
2422,Jacky Rosen,R000608,412715,43.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-07,2018-09-17,False,jackyrosen,115
2423,Jacky Rosen,R000608,412715,34.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-07,2018-09-17,False,jackyrosen,115
2424,Jacky Rosen,R000608,412715,47.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-11,2018-09-12,False,jackyrosen,115
2425,Jacky Rosen,R000608,412715,41.6,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-05,2018-09-10,False,jackyrosen,115
2426,Jacky Rosen,R000608,412715,48.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-08-20,2018-08-21,False,jackyrosen,115
2427,Jacky Rosen,R000608,412715,40.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-07-24,2018-07-29,False,jackyrosen,115
2421,Jacky Rosen,R000608,412715,43.0,1957-08-02,F,2018-11-06,Democrat,1.0,general,2018,2018-09-25,2018-09-29,False,jackyrosen,115
2365,Ted Cruz,C001098,412573,49.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-07-26,2018-07-31,False,tedcruz,115
2364,Ted Cruz,C001098,412573,46.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-08-01,2018-08-02,False,tedcruz,115
2363,Ted Cruz,C001098,412573,47.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-08-08,2018-08-11,False,tedcruz,115
2296,Kyrsten Sinema,S001191,412509,59.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-04-10,2018-04-11,False,kyrstensinema,115
2295,Kyrsten Sinema,S001191,412509,50.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-04-10,2018-04-11,False,kyrstensinema,115
2294,Kyrsten Sinema,S001191,412509,48.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-04-10,2018-04-11,False,kyrstensinema,115
2293,Kyrsten Sinema,S001191,412509,61.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-04-02,2018-04-23,False,kyrstensinema,115
2292,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-04-02,2018-04-23,False,kyrstensinema,115
2291,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-04-02,2018-04-23,False,kyrstensinema,115
2290,Kyrsten Sinema,S001191,412509,48.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-17,2018-06-21,False,kyrstensinema,115
2289,Kyrsten Sinema,S001191,412509,49.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-17,2018-06-21,False,kyrstensinema,115
2288,Kyrsten Sinema,S001191,412509,57.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-17,2018-06-21,False,kyrstensinema,115
2287,Kyrsten Sinema,S001191,412509,45.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-19,2018-06-22,False,kyrstensinema,115
2286,Kyrsten Sinema,S001191,412509,41.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-19,2018-06-22,False,kyrstensinema,115
2285,Kyrsten Sinema,S001191,412509,45.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-19,2018-06-22,False,kyrstensinema,115
2284,Kyrsten Sinema,S001191,412509,43.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-19,2018-06-22,False,kyrstensinema,115
2283,Kyrsten Sinema,S001191,412509,54.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-21,2018-06-22,False,kyrstensinema,115
2282,Kyrsten Sinema,S001191,412509,43.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-21,2018-06-22,False,kyrstensinema,115
2281,Kyrsten Sinema,S001191,412509,40.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-21,2018-06-22,False,kyrstensinema,115
2280,Kyrsten Sinema,S001191,412509,56.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2266,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2267,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2268,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2269,Kyrsten Sinema,S001191,412509,49.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2270,Kyrsten Sinema,S001191,412509,47.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2271,Kyrsten Sinema,S001191,412509,53.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2297,Kyrsten Sinema,S001191,412509,46.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-03-15,2018-03-16,False,kyrstensinema,115
2272,Kyrsten Sinema,S001191,412509,53.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2274,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2275,Kyrsten Sinema,S001191,412509,51.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2276,Kyrsten Sinema,S001191,412509,59.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2277,Kyrsten Sinema,S001191,412509,58.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2278,Kyrsten Sinema,S001191,412509,58.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2279,Kyrsten Sinema,S001191,412509,57.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2273,Kyrsten Sinema,S001191,412509,52.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-06-11,2018-07-02,False,kyrstensinema,115
2123,Rick Scott,S001217,412838,37.85,1952-12-01,M,2018-11-06,Republican,1.0,general,2018,2018-10-23,2018-10-27,False,rickscott,115
2298,Kyrsten Sinema,S001191,412509,46.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2017-11-09,2017-11-09,False,kyrstensinema,115
2300,Kyrsten Sinema,S001191,412509,33.26,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2017-10-28,2017-10-31,False,kyrstensinema,115
2362,Ted Cruz,C001098,412573,49.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-08-12,2018-08-16,False,tedcruz,115
2361,Ted Cruz,C001098,412573,37.8,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-08-22,2018-08-25,False,tedcruz,115
2360,Ted Cruz,C001098,412573,45.87,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-06,2018-09-07,False,tedcruz,115
2359,Ted Cruz,C001098,412573,47.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-06,2018-09-09,False,tedcruz,115
2358,Ted Cruz,C001098,412573,49.4,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-11,2018-09-12,False,tedcruz,115
2357,Ted Cruz,C001098,412573,36.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-06,2018-09-14,False,tedcruz,115
2356,Ted Cruz,C001098,412573,45.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-06,2018-09-14,False,tedcruz,115
2355,Ted Cruz,C001098,412573,54.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-11,2018-09-17,False,tedcruz,115
2354,Ted Cruz,C001098,412573,50.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-16,2018-09-18,False,tedcruz,115
2353,Ted Cruz,C001098,412573,49.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-19,2018-09-20,False,tedcruz,115
2352,Ted Cruz,C001098,412573,48.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-09-19,2018-09-20,False,tedcruz,115
2351,Ted Cruz,C001098,412573,47.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-01,2018-10-05,False,tedcruz,115
2350,Ted Cruz,C001098,412573,50.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-02,2018-10-05,False,tedcruz,115
2349,Ted Cruz,C001098,412573,54.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-03,2018-10-09,False,tedcruz,115
2348,Ted Cruz,C001098,412573,48.72,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-08,2018-10-11,False,tedcruz,115
2347,Ted Cruz,C001098,412573,51.25,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-08,2018-10-11,False,tedcruz,115
2346,Ted Cruz,C001098,412573,52.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-08,2018-10-13,False,tedcruz,115
2332,Ted Cruz,C001098,412573,52.1,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-11-03,2018-11-05,False,tedcruz,115
2333,Ted Cruz,C001098,412573,49.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-11-01,2018-11-02,False,tedcruz,115
2334,Ted Cruz,C001098,412573,50.3,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-28,2018-10-30,False,tedcruz,115
2335,Ted Cruz,C001098,412573,51.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-22,2018-10-28,False,tedcruz,115
2336,Ted Cruz,C001098,412573,46.5,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-15,2018-10-28,False,tedcruz,115
2337,Ted Cruz,C001098,412573,47.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-15,2018-10-28,False,tedcruz,115
2299,Kyrsten Sinema,S001191,412509,46.0,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2017-11-09,2017-11-09,False,kyrstensinema,115
2338,Ted Cruz,C001098,412573,52.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-25,2018-10-26,False,tedcruz,115
2340,Ted Cruz,C001098,412573,51.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-15,2018-10-21,False,tedcruz,115
2341,Ted Cruz,C001098,412573,48.9,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-12,2018-10-18,False,tedcruz,115
2342,Ted Cruz,C001098,412573,38.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-12,2018-10-18,False,tedcruz,115
2343,Ted Cruz,C001098,412573,49.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-10,2018-10-14,False,tedcruz,115
2344,Ted Cruz,C001098,412573,52.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-09,2018-10-13,False,tedcruz,115
2345,Ted Cruz,C001098,412573,50.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-09,2018-10-13,False,tedcruz,115
2339,Ted Cruz,C001098,412573,50.0,1970-12-22,M,2018-11-06,Republican,1.0,general,2018,2018-10-18,2018-10-21,False,tedcruz,115
2122,Rick Scott,S001217,412838,44.36,1952-12-01,M,2018-11-06,Republican,1.0,general,2018,2018-10-23,2018-10-27,False,rickscott,115
2121,Rick Scott,S001217,412838,43.2,1952-12-01,M,2018-11-06,Republican,1.0,general,2018,2018-10-25,2018-10-28,False,rickscott,115
2120,Rick Scott,S001217,412838,47.0,1952-12-01,M,2018-11-06,Republican,1.0,general,2018,2018-10-24,2018-10-29,False,rickscott,115
1847,Cindy Hyde-Smith,H001079,412743,29.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-08-01,2018-08-07,False,cindyhyde-smith,115
1846,Cindy Hyde-Smith,H001079,412743,27.4,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-08-22,2018-08-30,False,cindyhyde-smith,115
1845,Cindy Hyde-Smith,H001079,412743,24.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-09-09,2018-09-24,False,cindyhyde-smith,115
1844,Cindy Hyde-Smith,H001079,412743,47.0,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-10-13,2018-10-18,False,cindyhyde-smith,115
1843,Cindy Hyde-Smith,H001079,412743,50.0,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-10-13,2018-10-18,False,cindyhyde-smith,115
1842,Cindy Hyde-Smith,H001079,412743,36.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-10-13,2018-10-18,False,cindyhyde-smith,115
1841,Cindy Hyde-Smith,H001079,412743,38.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-10-13,2018-10-18,False,cindyhyde-smith,115
1840,Cindy Hyde-Smith,H001079,412743,27.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-11-02,2018-11-04,False,cindyhyde-smith,115
1839,Cindy Hyde-Smith,H001079,412743,54.0,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-11-19,2018-11-24,False,cindyhyde-smith,115
1838,Cindy Hyde-Smith,H001079,412743,51.0,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-11-25,2018-11-25,False,cindyhyde-smith,115
1719,Tina Smith,S001203,412742,48.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-06-24,2018-06-25,False,tinasmith,115
1718,Tina Smith,S001203,412742,49.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-07-15,2018-07-19,False,tinasmith,115
1717,Tina Smith,S001203,412742,31.5,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-08-08,2018-08-11,False,tinasmith,115
1716,Tina Smith,S001203,412742,43.8,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-08-17,2018-08-20,False,tinasmith,115
1848,Cindy Hyde-Smith,H001079,412743,38.0,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-08-01,2018-08-07,False,cindyhyde-smith,115
1715,Tina Smith,S001203,412742,48.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-09-06,2018-09-08,False,tinasmith,115
1713,Tina Smith,S001203,412742,52.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-09-30,2018-10-04,False,tinasmith,115
1712,Tina Smith,S001203,412742,54.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-09-30,2018-10-04,False,tinasmith,115
1711,Tina Smith,S001203,412742,46.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-10-12,2018-10-13,False,tinasmith,115
1710,Tina Smith,S001203,412742,47.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-10-15,2018-10-17,False,tinasmith,115
1709,Tina Smith,S001203,412742,44.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-10-15,2018-10-30,False,tinasmith,115
1708,Tina Smith,S001203,412742,48.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-10-29,2018-10-31,False,tinasmith,115
1707,Tina Smith,S001203,412742,49.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-11-01,2018-11-03,False,tinasmith,115
1706,Tina Smith,S001203,412742,51.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-11-02,2018-11-04,False,tinasmith,115
3083,Thomas R. Carper,C000174,300019,60.0,1947-01-23,M,2018-11-06,Democrat,1.0,general,2018,2018-09-11,2018-09-17,False,thomascarper,115
1420,Martha McSally,M001197,412611,47.4,1966-03-22,F,2018-11-06,Republican,3.0,general,2018,2018-11-04,2018-11-05,False,marthamcsally,115
1421,Martha McSally,M001197,412611,44.0,1966-03-22,F,2018-11-06,Republican,3.0,general,2018,2018-11-03,2018-11-05,False,marthamcsally,115
1422,Martha McSally,M001197,412611,46.4,1966-03-22,F,2018-11-06,Republican,3.0,general,2018,2018-11-02,2018-11-04,False,marthamcsally,115
1423,Martha McSally,M001197,412611,49.0,1966-03-22,F,2018-11-06,Republican,3.0,general,2018,2018-11-02,2018-11-03,False,marthamcsally,115
1424,Martha McSally,M001197,412611,47.7,1966-03-22,F,2018-11-06,Republican,3.0,general,2018,2018-11-01,2018-11-03,False,marthamcsally,115
1714,Tina Smith,S001203,412742,44.0,1958-03-04,F,2018-11-06,Democrat,2.0,general,2018,2018-09-10,2018-09-12,False,tinasmith,115
1849,Cindy Hyde-Smith,H001079,412743,41.09,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-07-30,2018-07-31,False,cindyhyde-smith,115
1850,Cindy Hyde-Smith,H001079,412743,48.49,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-07-30,2018-07-31,False,cindyhyde-smith,115
1851,Cindy Hyde-Smith,H001079,412743,30.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-05-01,2018-05-03,False,cindyhyde-smith,115
1980,Debbie Stabenow,S000770,300093,47.3,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-07-19,2018-07-21,False,debbiestabenow,115
1979,Debbie Stabenow,S000770,300093,49.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-08-11,2018-08-14,False,debbiestabenow,115
1978,Debbie Stabenow,S000770,300093,50.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-08-13,2018-08-14,False,debbiestabenow,115
1977,Debbie Stabenow,S000770,300093,51.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-08-14,2018-08-16,False,debbiestabenow,115
1976,Debbie Stabenow,S000770,300093,55.5,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-05,2018-09-07,False,debbiestabenow,115
1975,Debbie Stabenow,S000770,300093,53.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-08,2018-09-09,False,debbiestabenow,115
1974,Debbie Stabenow,S000770,300093,54.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-12,2018-09-13,False,debbiestabenow,115
1973,Debbie Stabenow,S000770,300093,55.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-10,2018-09-14,False,debbiestabenow,115
1972,Debbie Stabenow,S000770,300093,44.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-14,2018-09-21,False,debbiestabenow,115
1971,Debbie Stabenow,S000770,300093,54.7,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-14,2018-09-21,False,debbiestabenow,115
1970,Debbie Stabenow,S000770,300093,56.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-21,2018-09-25,False,debbiestabenow,115
1969,Debbie Stabenow,S000770,300093,52.7,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-02,False,debbiestabenow,115
1968,Debbie Stabenow,S000770,300093,50.5,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-07,False,debbiestabenow,115
1967,Debbie Stabenow,S000770,300093,53.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-10-14,2018-10-18,False,debbiestabenow,115
1966,Debbie Stabenow,S000770,300093,49.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-10-13,2018-10-22,False,debbiestabenow,115
1965,Debbie Stabenow,S000770,300093,48.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-10-20,2018-10-22,False,debbiestabenow,115
1964,Debbie Stabenow,S000770,300093,49.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-10-18,2018-10-23,False,debbiestabenow,115
1852,Cindy Hyde-Smith,H001079,412743,46.0,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-04-12,2018-04-14,False,cindyhyde-smith,115
1853,Cindy Hyde-Smith,H001079,412743,33.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-04-10,2018-04-11,False,cindyhyde-smith,115
1854,Cindy Hyde-Smith,H001079,412743,41.6,1959-05-10,F,2018-11-27,Republican,2.0,runoff,2018,2018-04-10,2018-04-11,False,cindyhyde-smith,115
1855,Cindy Hyde-Smith,H001079,412743,27.0,1959-05-10,F,2018-11-06,Republican,2.0,jungle primary,2018,2018-03-26,2018-03-29,False,cindyhyde-smith,115
1954,Debbie Stabenow,S000770,300093,49.0,1950-04-29,F,2018-11-06,Democrat,1.0,general,2018,2018-11-05,2018-11-05,False,debbiestabenow,115
