,full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated
243,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-08,2022-10-10,False
244,Mark Kelly,54.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-04,2022-10-09,False
245,Mark Kelly,55.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-04,2022-10-09,False
246,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-04,2022-10-06,False
247,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-30,2022-10-04,False
248,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-26,2022-10-02,False
249,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-26,2022-10-02,False
250,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-22,2022-09-26,False
251,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-21,2022-09-25,False
252,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-19,2022-09-22,False
253,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-15,2022-09-19,False
254,Mark Kelly,46.6,1964-02-21,M,Democrat,3.0,general,2022,2022-09-14,2022-09-17,False
255,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-08,2022-09-15,False
256,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-08,2022-09-15,False
257,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-11,False
258,Mark Kelly,55.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-09,False
259,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-09,False
260,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-09,False
261,Mark Kelly,45.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-07,False
262,Mark Kelly,46.7,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-07,False
263,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-31,2022-09-07,False
264,Mark Kelly,47.6,1964-02-21,M,Democrat,3.0,general,2022,2022-08-24,2022-08-27,False
265,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-16,2022-08-22,False
266,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-12,2022-08-16,False
267,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-08,False
268,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-08,False
269,Mark Kelly,54.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-08,False
270,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-02,False
271,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
272,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
273,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
274,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
275,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
276,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
277,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-13,2022-07-14,False
278,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-06-24,2022-06-27,False
279,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-06-24,2022-06-27,False
280,Mark Kelly,49.6,1964-02-21,M,Democrat,3.0,general,2022,2022-05-12,2022-05-16,False
281,Mark Kelly,47.7,1964-02-21,M,Democrat,3.0,general,2022,2022-05-12,2022-05-16,False
282,Mark Kelly,48.6,1964-02-21,M,Democrat,3.0,general,2022,2022-05-12,2022-05-16,False
283,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-01-21,2022-01-24,False
284,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-01-21,2022-01-24,False
285,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False
286,Mark Kelly,43.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False
287,Mark Kelly,43.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False
288,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,False
289,Mark Kelly,45.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
290,Mark Kelly,43.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
291,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
292,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
293,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
294,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
295,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,False
296,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-11-02,False
297,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-11-01,False
298,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-11-01,False
299,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-11-01,False
300,Mark Kelly,54.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-11-01,False
301,Mark Kelly,55.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-11-01,False
302,Mark Kelly,50.3,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-10-31,False
303,Mark Kelly,47.9,1964-02-21,M,Democrat,3.0,general,2020,2020-10-22,2020-10-31,False
304,Mark Kelly,47.1,1964-02-21,M,Democrat,3.0,general,2020,2020-10-28,2020-10-30,False
305,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-26,2020-10-30,False
306,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-23,2020-10-30,False
307,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-23,2020-10-30,False
308,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-10-29,False
309,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-26,2020-10-28,False
310,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-21,2020-10-27,False
311,Mark Kelly,55.8,1964-02-21,M,Democrat,3.0,general,2020,2020-10-23,2020-10-26,False
312,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-22,2020-10-25,False
313,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-22,2020-10-25,False
314,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-17,2020-10-25,False
315,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-21,2020-10-24,False
316,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-15,2020-10-24,False
317,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-19,2020-10-22,False
318,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-14,2020-10-21,False
319,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-11,2020-10-20,False
320,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-18,2020-10-19,False
321,Mark Kelly,54.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-16,2020-10-19,False
322,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-14,2020-10-19,False
323,Mark Kelly,48.1,1964-02-21,M,Democrat,3.0,general,2020,2020-10-16,2020-10-18,False
324,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-13,2020-10-16,False
325,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-07,2020-10-14,False
326,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-09,2020-10-13,False
327,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-09,2020-10-13,False
328,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-09,2020-10-13,False
329,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-02,2020-10-11,False
330,Mark Kelly,47.3,1964-02-21,M,Democrat,3.0,general,2020,2020-10-06,2020-10-09,False
331,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-04,2020-10-08,False
332,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-29,2020-10-07,False
333,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-28,2020-10-06,False
334,Mark Kelly,49.2,1964-02-21,M,Democrat,3.0,general,2020,2020-10-03,2020-10-05,False
335,Mark Kelly,47.4,1964-02-21,M,Democrat,3.0,general,2020,2020-10-03,2020-10-05,False
336,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-28,2020-10-05,False
337,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-02,2020-10-04,False
338,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-01,2020-10-03,False
339,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-01,2020-10-03,False
340,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-23,2020-10-02,False
341,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-22,2020-10-01,False
342,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-26,2020-09-30,False
343,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-25,2020-09-28,False
344,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-23,2020-09-28,False
345,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-15,2020-09-22,False
346,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-18,2020-09-20,False
347,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-15,2020-09-20,False
348,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-15,2020-09-20,False
349,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-11,2020-09-20,False
350,Mark Kelly,55.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-17,2020-09-19,False
351,Mark Kelly,48.15,1964-02-21,M,Democrat,3.0,general,2020,2020-09-08,2020-09-17,False
352,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-14,2020-09-16,False
353,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-12,2020-09-16,False
354,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-11,2020-09-16,False
355,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-11,2020-09-15,False
356,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-11,2020-09-15,False
357,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-11,2020-09-15,False
358,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-10,2020-09-15,False
359,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-10,2020-09-13,False
360,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-09-13,False
361,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-10,2020-09-11,False
362,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-09,2020-09-11,False
363,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-08,2020-09-10,False
364,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-28,2020-09-08,False
365,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-04,2020-09-06,False
366,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-30,2020-09-04,False
367,Mark Kelly,55.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-09-01,False
368,Mark Kelly,56.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-09-01,False
369,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-08-31,False
370,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-16,2020-08-18,False
371,Mark Kelly,51.81,1964-02-21,M,Democrat,3.0,general,2020,2020-08-08,2020-08-10,False
372,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-07,2020-08-09,False
373,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-03,2020-08-04,False
374,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-02,2020-08-04,False
375,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-24,2020-08-02,False
376,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-24,2020-07-26,False
377,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-17,2020-07-26,False
378,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-18,2020-07-24,False
379,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-19,2020-07-23,False
380,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-21,2020-07-22,False
381,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-14,2020-07-22,False
382,Mark Kelly,48.07,1964-02-21,M,Democrat,3.0,general,2020,2020-07-11,2020-07-16,False
383,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-10,2020-07-12,False
384,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-07,2020-07-10,False
385,Mark Kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-06,2020-07-07,False
386,Mark Kelly,49.9,1964-02-21,M,Democrat,3.0,general,2020,2020-06-27,2020-06-29,False
387,Mark Kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-26,2020-06-28,False
388,Mark Kelly,42.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-27,2020-06-27,False
389,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-19,2020-06-24,False
390,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-20,2020-06-23,False
391,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-20,2020-06-23,False
392,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-14,2020-06-17,False
393,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-08,2020-06-16,False
394,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-13,2020-06-15,False
395,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-05-30,2020-06-02,False
396,Mark Kelly,51.3,1964-02-21,M,Democrat,3.0,general,2020,2020-05-18,2020-05-22,False
397,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-05-09,2020-05-11,False
398,Mark Kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-04-07,2020-04-08,False
399,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-10,2020-03-15,False
400,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-11,2020-03-14,False
401,Mark Kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-06,2020-03-11,False
402,Mark Kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-03,2020-03-04,False
403,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-02,2020-03-03,False
404,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-02-07,2020-02-09,False
405,Mark Kelly,45.0,1964-02-21,M,Democrat,3.0,general,2020,2020-01-22,2020-01-24,False
406,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-01-02,2020-01-04,False
407,Mark Kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2019-12-03,2019-12-04,False
408,Mark Kelly,46.2,1964-02-21,M,Democrat,3.0,general,2020,2019-10-25,2019-10-28,False
409,Mark Kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2019-09-27,2019-09-28,False
410,Mark Kelly,42.0,1964-02-21,M,Democrat,3.0,general,2020,2019-09-09,2019-09-12,False
411,Mark Kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2019-08-13,2019-08-14,False
412,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2019-07-29,2019-07-31,False
413,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2019-05-01,2019-05-02,False
414,Mark Kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2019-02-12,2019-02-13,False
415,John Fetterman,53.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-05,2022-11-07,False
416,John Fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-04,2022-11-06,False
417,John Fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False
418,John Fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,False
419,John Fetterman,46.1,1969-08-15,M,Democrat,3.0,general,2022,2022-11-02,2022-11-05,False
420,John Fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-03,2022-11-03,False
421,John Fetterman,45.5,1969-08-15,M,Democrat,3.0,general,2022,2022-11-01,2022-11-03,False
422,John Fetterman,44.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-01,2022-11-02,False
423,John Fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-31,2022-11-02,False
424,John Fetterman,46.6,1969-08-15,M,Democrat,3.0,general,2022,2022-10-28,2022-11-01,False
425,John Fetterman,47.3,1969-08-15,M,Democrat,3.0,general,2022,2022-10-28,2022-10-31,False
426,John Fetterman,46.6,1969-08-15,M,Democrat,3.0,general,2022,2022-10-27,2022-10-30,False
427,John Fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-30,False
428,John Fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-28,False
429,John Fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-24,2022-10-28,False
430,John Fetterman,45.9,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-27,False
431,John Fetterman,44.8,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-26,False
432,John Fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,False
433,John Fetterman,48.1,1969-08-15,M,Democrat,3.0,general,2022,2022-10-11,2022-10-26,False
434,John Fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-21,2022-10-24,False
435,John Fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-14,2022-10-23,False
436,John Fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-14,2022-10-23,False
437,John Fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-19,2022-10-20,False
438,John Fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-18,2022-10-20,False
439,John Fetterman,46.3,1969-08-15,M,Democrat,3.0,general,2022,2022-10-19,2022-10-19,False
440,John Fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-17,2022-10-19,False
441,John Fetterman,52.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-13,2022-10-17,False
442,John Fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-13,2022-10-17,False
443,John Fetterman,44.6,1969-08-15,M,Democrat,3.0,general,2022,2022-10-08,2022-10-13,False
444,John Fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-10,2022-10-12,False
445,John Fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-04,2022-10-12,False
446,John Fetterman,47.2,1969-08-15,M,Democrat,3.0,general,2022,2022-10-08,2022-10-11,False
447,John Fetterman,55.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-29,2022-09-30,False
448,John Fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-29,2022-09-30,False
449,John Fetterman,46.4,1969-08-15,M,Democrat,3.0,general,2022,2022-09-27,2022-09-30,False
450,John Fetterman,44.6,1969-08-15,M,Democrat,3.0,general,2022,2022-09-23,2022-09-26,False
451,John Fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-22,2022-09-26,False
452,John Fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-19,2022-09-25,False
453,John Fetterman,44.8,1969-08-15,M,Democrat,3.0,general,2022,2022-09-23,2022-09-24,False
454,John Fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-19,2022-09-22,False
455,John Fetterman,46.5,1969-08-15,M,Democrat,3.0,general,2022,2022-09-16,2022-09-19,False
456,John Fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-13,2022-09-16,False
457,John Fetterman,47.7,1969-08-15,M,Democrat,3.0,general,2022,2022-09-13,2022-09-15,False
458,John Fetterman,52.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-06,2022-09-12,False
459,John Fetterman,57.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-31,2022-09-07,False
460,John Fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-31,2022-09-03,False
461,John Fetterman,55.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-31,2022-09-01,False
462,John Fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-31,2022-09-01,False
463,John Fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-22,2022-08-29,False
464,John Fetterman,48.4,1969-08-15,M,Democrat,3.0,general,2022,2022-08-22,2022-08-23,False
465,John Fetterman,43.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-15,2022-08-21,False
466,John Fetterman,48.4,1969-08-15,M,Democrat,3.0,general,2022,2022-08-15,2022-08-18,False
467,John Fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-08-07,2022-08-10,False
468,John Fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-29,2022-08-01,False
469,John Fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-29,2022-08-01,False
470,John Fetterman,52.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-29,2022-08-01,False
471,John Fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-22,2022-07-26,False
472,John Fetterman,43.7,1969-08-15,M,Democrat,3.0,general,2022,2022-07-22,2022-07-24,False
473,John Fetterman,48.9,1969-08-15,M,Democrat,3.0,general,2022,2022-07-19,2022-07-21,False
474,John Fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
475,John Fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,False
476,John Fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-14,2022-07-19,False
477,John Fetterman,48.2,1969-08-15,M,Democrat,3.0,general,2022,2022-06-17,2022-06-19,False
478,John Fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-06-12,2022-06-19,False
479,John Fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-06-10,2022-06-13,False
480,John Fetterman,44.0,1969-08-15,M,Democrat,3.0,general,2022,2021-12-03,2021-12-05,False
481,John Fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2021-05-10,2021-05-19,False
482,John Fetterman,42.0,1969-08-15,M,Democrat,3.0,general,2022,2021-05-10,2021-05-19,False
483,John Fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2021-05-07,2021-05-14,False
484,John Fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2021-05-07,2021-05-14,False
485,Ron Johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-11-04,2022-11-07,False
486,Ron Johnson,53.0,1955-04-08,M,Republican,3.0,general,2022,2022-11-04,2022-11-06,False
487,Ron Johnson,53.0,1955-04-08,M,Republican,3.0,general,2022,2022-11-02,2022-11-05,False
488,Ron Johnson,50.1,1955-04-08,M,Republican,3.0,general,2022,2022-11-02,2022-11-04,False
489,Ron Johnson,48.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-24,2022-11-01,False
490,Ron Johnson,50.0,1955-04-08,M,Republican,3.0,general,2022,2022-10-24,2022-11-01,False
