full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,age,Emotion (Majority),Race (Majority),Valence (Mean)
claire mccaskill,50.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-04-09,2018-04-12,71,happy,white,37.82030643630891
claire mccaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-26,2018-11-01,71,happy,white,37.82030643630891
claire mccaskill,45.2,1953-07-24,F,Democrat,1.0,general,2018,2018-10-29,2018-10-31,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-25,2018-10-31,71,happy,white,37.82030643630891
claire mccaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,71,happy,white,37.82030643630891
claire mccaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,71,happy,white,37.82030643630891
claire mccaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,71,happy,white,37.82030643630891
claire mccaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,71,happy,white,37.82030643630891
claire mccaskill,50.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,71,happy,white,37.82030643630891
claire mccaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2017-08-16,2017-08-18,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-26,2018-09-27,71,happy,white,37.82030643630891
claire mccaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,71,happy,white,37.82030643630891
claire mccaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,71,happy,white,37.82030643630891
claire mccaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,71,happy,white,37.82030643630891
claire mccaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,71,happy,white,37.82030643630891
claire mccaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-12,2018-08-14,71,happy,white,37.82030643630891
claire mccaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,71,happy,white,37.82030643630891
claire mccaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-08,2018-08-09,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-07-07,2018-07-08,71,happy,white,37.82030643630891
claire mccaskill,49.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,71,happy,white,37.82030643630891
claire mccaskill,50.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,71,happy,white,37.82030643630891
claire mccaskill,52.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,71,happy,white,37.82030643630891
claire mccaskill,49.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,71,happy,white,37.82030643630891
claire mccaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,71,happy,white,37.82030643630891
claire mccaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-07-10,2018-07-12,71,happy,white,37.82030643630891
claire mccaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,71,happy,white,37.82030643630891
claire mccaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,71,happy,white,37.82030643630891
claire mccaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-11,2018-09-13,71,happy,white,37.82030643630891
claire mccaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,71,happy,white,37.82030643630891
claire mccaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-06-13,71,happy,white,37.82030643630891
claire mccaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-10,2018-09-14,71,happy,white,37.82030643630891
claire mccaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2017-10-11,2017-10-12,71,happy,white,37.82030643630891
cory a. booker,55.0,1969-04-27,M,Democrat,2.0,general,2020,2020-04-16,2020-04-19,55,sad,black,-25.862446014386386
cory a. booker,51.55,1969-04-27,M,Democrat,2.0,general,2020,2020-09-04,2020-09-07,55,sad,black,-25.862446014386386
cory a. booker,56.6,1969-04-27,M,Democrat,2.0,general,2020,2020-10-07,2020-10-13,55,sad,black,-25.862446014386386
cory a. booker,61.0,1969-04-27,M,Democrat,2.0,general,2020,2020-10-18,2020-10-24,55,sad,black,-25.862446014386386
cory a. booker,59.0,1969-04-27,M,Democrat,2.0,general,2020,2020-10-18,2020-10-24,55,sad,black,-25.862446014386386
cory a. booker,61.0,1969-04-27,M,Democrat,2.0,general,2020,2020-10-23,2020-10-26,55,sad,black,-25.862446014386386
cory a. booker,55.0,1969-04-27,M,Democrat,2.0,general,2020,2020-10-31,2020-11-01,55,sad,black,-25.862446014386386
cory a. booker,58.0,1969-04-27,M,Democrat,2.0,general,2020,2020-04-16,2020-04-19,55,sad,black,-25.862446014386386
cory gardner,39.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-12,2020-10-16,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-18,2020-08-19,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-07-17,2020-07-26,50,happy,white,8.173778885984957
cory gardner,40.0,1974-08-22,M,Republican,2.0,general,2020,2020-06-29,2020-06-30,50,happy,white,8.173778885984957
cory gardner,36.0,1974-08-22,M,Republican,2.0,general,2020,2020-05-01,2020-05-03,50,happy,white,8.173778885984957
cory gardner,31.13,1974-08-22,M,Republican,2.0,general,2020,2020-04-10,2020-04-19,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-09,2020-10-15,50,happy,white,8.173778885984957
cory gardner,43.61,1974-08-22,M,Republican,2.0,general,2020,2020-09-08,2020-09-17,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-11,2020-10-20,50,happy,white,8.173778885984957
cory gardner,43.6,1974-08-22,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,50,happy,white,8.173778885984957
cory gardner,43.1,1974-08-22,M,Republican,2.0,general,2020,2020-10-23,2020-11-01,50,happy,white,8.173778885984957
cory gardner,45.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-29,2020-11-01,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2019-10-10,2019-10-14,50,happy,white,8.173778885984957
cory gardner,39.7,1974-08-22,M,Republican,2.0,general,2020,2019-08-16,2019-08-19,50,happy,white,8.173778885984957
cory gardner,38.0,1974-08-22,M,Republican,2.0,general,2020,2019-08-08,2019-08-11,50,happy,white,8.173778885984957
cory gardner,45.0,1974-08-22,M,Republican,2.0,general,2020,2019-07-29,2019-07-31,50,happy,white,8.173778885984957
cory gardner,41.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-08,2020-10-13,50,happy,white,8.173778885984957
cory gardner,40.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-02,2020-10-11,50,happy,white,8.173778885984957
cory gardner,40.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-05,2020-10-09,50,happy,white,8.173778885984957
cory gardner,39.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-01,2020-10-06,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,50,happy,white,8.173778885984957
cory gardner,46.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-30,2020-09-05,50,happy,white,8.173778885984957
cory gardner,39.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-21,2020-08-30,50,happy,white,8.173778885984957
cory gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-28,2020-09-01,50,happy,white,8.173778885984957
cynthia m. lummis,56.0,1954-09-10,F,Republican,2.0,general,2020,2020-10-08,2020-10-28,70,happy,white,73.71523732754788
dan sullivan,39.0,1964-11-13,M,Republican,2.0,general,2020,2019-05-28,2019-06-04,60,sad,white,-60.4136763966063
dan sullivan,42.0,1964-11-13,M,Republican,2.0,general,2020,2019-05-28,2019-06-04,60,sad,white,-60.4136763966063
dan sullivan,53.0,1964-11-13,M,Republican,2.0,general,2020,2020-06-23,2020-07-07,60,sad,white,-60.4136763966063
dan sullivan,39.0,1964-11-13,M,Republican,2.0,general,2020,2020-07-07,2020-07-08,60,sad,white,-60.4136763966063
dan sullivan,43.0,1964-11-13,M,Republican,2.0,general,2020,2020-08-27,2020-08-28,60,sad,white,-60.4136763966063
dan sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-09-20,2020-09-23,60,sad,white,-60.4136763966063
dan sullivan,48.0,1964-11-13,M,Republican,2.0,general,2020,2020-09-25,2020-10-04,60,sad,white,-60.4136763966063
dan sullivan,47.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-16,2020-10-19,60,sad,white,-60.4136763966063
dan sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-02,2020-10-06,60,sad,white,-60.4136763966063
dan sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-10,2020-10-13,60,sad,white,-60.4136763966063
dan sullivan,45.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-09,2020-10-14,60,sad,white,-60.4136763966063
dan sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-09-30,2020-10-04,60,sad,white,-60.4136763966063
dan sullivan,44.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-19,2020-10-20,60,sad,white,-60.4136763966063
dan sullivan,48.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-26,2020-10-28,60,sad,white,-60.4136763966063
david perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-27,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-27,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-27,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-27,2020-10-28,75,happy,white,4.654623573088737
david perdue,45.5,1949-12-10,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-26,75,happy,white,4.654623573088737
david perdue,48.9,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-30,2021-01-03,75,happy,white,4.654623573088737
david perdue,50.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-30,2021-01-03,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-30,2021-01-03,75,happy,white,4.654623573088737
david perdue,47.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-28,2020-10-28,75,happy,white,4.654623573088737
david perdue,49.4,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-26,75,happy,white,4.654623573088737
david perdue,45.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-14,2020-10-23,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-20,2020-10-23,75,happy,white,4.654623573088737
david perdue,50.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-21,2020-10-21,75,happy,white,4.654623573088737
david perdue,40.44,1949-12-10,M,Republican,2.0,general,2020,2020-10-17,2020-10-20,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-11,2020-10-20,75,happy,white,4.654623573088737
david perdue,46.1,1949-12-10,M,Republican,2.0,general,2020,2020-10-17,2020-10-19,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-13,2020-10-19,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-12,2020-10-15,75,happy,white,4.654623573088737
david perdue,48.7,1949-12-10,M,Republican,2.0,runoff,2020,2021-01-03,2021-01-03,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,runoff,2020,2021-01-02,2021-01-03,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-25,2021-01-01,75,happy,white,4.654623573088737
david perdue,47.7,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-23,2020-12-27,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-28,2020-12-29,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-12,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-30,2020-12-04,75,happy,white,4.654623573088737
david perdue,47.3,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-01,2020-12-03,75,happy,white,4.654623573088737
david perdue,48.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-27,2020-11-30,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-19,2020-11-24,75,happy,white,4.654623573088737
david perdue,50.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-15,2020-11-20,75,happy,white,4.654623573088737
david perdue,49.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-16,2020-11-16,75,happy,white,4.654623573088737
david perdue,50.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-08,2020-11-09,75,happy,white,4.654623573088737
david perdue,49.0,1949-12-10,M,Republican,2.0,general,2020,2020-11-01,2020-11-01,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,75,happy,white,4.654623573088737
david perdue,49.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,75,happy,white,4.654623573088737
david perdue,47.6,1949-12-10,M,Republican,2.0,general,2020,2020-10-29,2020-10-31,75,happy,white,4.654623573088737
david perdue,48.8,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-08,2020-12-10,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-08,2020-12-14,75,happy,white,4.654623573088737
david perdue,50.8,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-10,2020-12-14,75,happy,white,4.654623573088737
david perdue,49.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-14,75,happy,white,4.654623573088737
david perdue,50.2,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-16,75,happy,white,4.654623573088737
david perdue,51.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-16,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-16,2020-12-20,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-22,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-18,2020-12-22,75,happy,white,4.654623573088737
david perdue,49.4,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-21,2020-12-22,75,happy,white,4.654623573088737
david perdue,49.5,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-21,2020-12-27,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-29,2020-12-30,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-12,75,happy,white,4.654623573088737
david perdue,46.8,1949-12-10,M,Republican,2.0,runoff,2020,2021-01-02,2021-01-04,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-02,2020-10-11,75,happy,white,4.654623573088737
david perdue,46.63,1949-12-10,M,Republican,2.0,general,2020,2020-08-20,2020-08-30,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-30,2020-09-02,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-30,2020-09-05,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-12,2020-09-16,75,happy,white,4.654623573088737
david perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-14,2020-09-16,75,happy,white,4.654623573088737
david perdue,43.15,1949-12-10,M,Republican,2.0,general,2020,2020-09-08,2020-09-17,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-11,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,75,happy,white,4.654623573088737
david perdue,41.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-16,2020-09-21,75,happy,white,4.654623573088737
david perdue,50.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,75,happy,white,4.654623573088737
david perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,75,happy,white,4.654623573088737
david perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,75,happy,white,4.654623573088737
david perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-22,2020-09-25,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-13,2020-08-14,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-10,2020-08-13,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-06,2020-08-08,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-28,2020-07-31,75,happy,white,4.654623573088737
david perdue,45.3,1949-12-10,M,Republican,2.0,general,2020,2020-04-25,2020-04-27,75,happy,white,4.654623573088737
david perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-04,2020-05-07,75,happy,white,4.654623573088737
david perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-11,2020-05-13,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-16,2020-05-18,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-16,2020-05-18,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-16,2020-05-18,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-06-12,2020-06-13,75,happy,white,4.654623573088737
david perdue,42.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-23,2020-09-26,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-06-20,2020-06-23,75,happy,white,4.654623573088737
david perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-09,2020-07-15,75,happy,white,4.654623573088737
david perdue,45.96,1949-12-10,M,Republican,2.0,general,2020,2020-07-11,2020-07-16,75,happy,white,4.654623573088737
david perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-17,2020-07-26,75,happy,white,4.654623573088737
david perdue,51.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-27,75,happy,white,4.654623573088737
david perdue,50.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-27,75,happy,white,4.654623573088737
david perdue,49.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-27,75,happy,white,4.654623573088737
david perdue,39.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-31,75,happy,white,4.654623573088737
david perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-02,2020-07-02,75,happy,white,4.654623573088737
david perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-23,2020-09-27,75,happy,white,4.654623573088737
